"","x"
"CD8T_naive",0.030607317477301
"CD8T_naive_CD7",0.030607317477301
"CD8T_naive_CD27",0.030607317477301
"CD8T_naive_CD31",0.0226939645193972
"CD8T_naive_CD38",0.0116269595111019
"CD8T_CM_CCR4",0.0119342210822872
"CD8T_EM_CD161",0.0119342210822872
