"x"
"CD74"
"HSP90B1"
"PPIB"
"CALR"
"HSPA5"
"SEC61B"
"XBP1"
"DDOST"
"SSR4"
"SEC61G"
"SPCS2"
"P4HB"
"TMEM258"
"LMAN2"
"CYBA"
"RABAC1"
"PDIA3"
"NME2"
"CANX"
"TMED10"
"LITAF"
"EIF4A1"
"ARF1"
