"Thymus","PBMC"
2.83712088972111e-05,0.00296984318455971
1.10429447852761e-05,0.00369457013574661
7.46268656716418e-07,0.00166964818127609
8.57142857142857e-06,0.00131769911504425
3.63636363636364e-06,0.000701337295690936
5.859375e-06,0.000671739130434783
4.29799426934097e-06,0.0011672
0.000147068499088562,0.0906760710553814
3.6104434656131e-05,0.00706194029850746
3.98179749715586e-05,0.0312048076923077
