"Thymus","PBMC"
0.0104406048741737,0.183790108564536
0.00494723926380368,0.0542239819004525
0.00127089552238806,0.0513491353607633
0.00765142857142857,0.14580796460177
0.00522,0.257216939078752
0.00534375,0.0918188405797101
0.00172922636103152,0.1454472
0.0156163524690092,0.370962382445141
0.00427837550675153,0.394715671641791
0.00234015927189989,0.298847115384615
