"","logFC","logCPM","F","PValue","Group"
"WDR1",0.0902146377463277,8.68356968668163,0.597134872012361,0.445503336597464,"None"
"STK10",0.20060726717159,8.61768166380817,4.70948425425792,0.0377474299951602,"None"
"TBX21",0.112276328267167,9.06361765717065,0.513773106546807,0.478946178704544,"None"
"ENO1",-0.134105015262968,8.75404921133879,1.4087303380807,0.244249454538676,"None"
"TTC38",0.437297493323316,8.68304609580674,9.06250079595369,0.0051552480157856,"None"
"SLC25A3",-0.175847602695378,8.56644734938285,2.67488061458608,0.112019584645726,"None"
"ACTB",0.0974733855586161,13.9040317243914,1.10309300090416,0.30167680628748,"None"
"RAB7A",-0.140734304550115,8.17527920687668,1.87857864281938,0.180302088631777,"None"
"ARHGAP15",-0.0741157364203772,8.52620509606285,0.272315448158365,0.605477616582485,"None"
"ICAM3",-0.151212617041859,8.70902774470686,2.17668479055489,0.150163273865335,"None"
"ARHGEF1",-0.183724976552128,8.94333818081927,3.16655955155444,0.0849300300124604,"None"
"APBB1IP",-0.0743766374501932,8.54719765635551,0.466152480895089,0.91010683953971,"None"
"CAPZB",0.0886464446503738,9.3633900588451,1.09635497306776,0.303132576813472,"None"
"CST7",0.242513219753299,11.446478623814,8.21465756735185,0.00738815141696342,"None"
"PPP2R5C",0.508935417631864,8.7279596832806,12.6412129273392,0.00123632627982824,"Up"
"SDF4",-0.0384655122335039,8.1800741009117,0.140121688239699,0.710698816292157,"None"
"XRCC5",-0.0708022117142969,8.42969400553861,0.414047352433163,0.524636421322673,"None"
"HSP90AA1",-0.0659081015823724,9.54667939668067,0.249312014341075,0.621090135739719,"None"
"PTPRC",0.0955396411880929,11.203859263927,1.81553053896029,0.187575786651228,"None"
"BZW1",0.0169361367845728,8.77488413532078,0.0313756876003682,0.860552745061426,"None"
"GSTP1",-0.119614962872622,9.82540230968437,1.88881546708803,0.179153450538806,"None"
"FTL",0.00705587476339672,11.0683182530748,0.00550382383194107,0.941335838159712,"None"
"ADD1",0.310938019307476,8.27104486073067,8.22229840200383,0.00736368224028324,"None"
"SF3B2",-0.000144038762200077,8.56077957970595,3.41042746616868e-06,0.998538308348818,"None"
"GNAS",-0.36166439501564,9.53241842598373,11.7743128445624,0.00171584023298081,"Down"
"PTPN4",0.16979943550129,8.27961211859173,2.72464149332102,0.108868881431828,"None"
"PXN",0.13881688738469,8.44250126959372,1.98260815716764,0.202440278299953,"None"
"FUS",-0.186030625209184,8.80128642397628,3.11962036327666,0.105316004763064,"None"
"FXYD5",-0.445824255005909,9.86702251786865,9.41230215106538,0.00448447093876247,"None"
"DDX24",0.0668810202801495,8.29243043329413,0.40868877306794,0.527314141351673,"None"
"YPEL3",-0.0210514822874064,9.08946163847577,0.0368147276182548,0.849089323978473,"None"
"NDUFB2",0.0802016105738672,9.16813694442616,0.562180085852703,0.459014617591243,"None"
"PSME1",-0.103927463975536,10.2220959261594,1.73875390882121,0.309077584704314,"None"
"HNRNPC",-0.208507495210724,8.51613611216411,1.80274155726201,0.189144567593346,"None"
"MYL6",0.129778420661262,10.7455617871279,3.90089482444626,0.0571887288031246,"None"
"HSP90AB1",-0.628951091113931,9.6221780709909,39.6425235773394,5.20989928100359e-07,"Down"
"CIRBP",-0.0227584883135972,9.50258303282817,0.0740739095722404,0.787292733173665,"None"
"HNRNPM",0.0795010133297866,8.33542061908702,0.389476800255796,0.537123215974115,"None"
"NDUFB7",0.163473629381992,8.54728509303311,2.92845486245899,0.0969827721853074,"None"
"MAPK1",-0.0290967539817734,8.5187704944195,0.0530862236879803,0.819285496721379,"None"
"LGALS1",0.623491045705519,9.30409824460273,6.38532277350554,0.0182568532765058,"None"
"EIF3L",-0.157003138714199,8.25262173351738,1.81095416073811,0.188117440326727,"None"
"DDX17",-0.0667429286064334,8.3205438396183,0.215422968064993,0.645780483505347,"None"
"XBP1",-0.00222876344893707,8.97242498711386,0.000340511491619098,0.98539531949536,"None"
"SUN2",0.171416852998162,9.57017713063383,2.58509663285208,0.117974318619525,"None"
"MYH9",0.161946910446083,9.12797825438766,2.85508356663008,0.101081645999251,"None"
"IL2RB",-0.66396908691689,9.86448166032256,11.5648178733011,0.00211700240247313,"Down"
"GZMH",0.725222073502846,9.96152651092624,15.7633395396642,0.000490258270472963,"Up"
"GZMB",0.255542238795119,11.3783372258404,4.12143835802479,0.0511145055928197,"None"
"DHRS7",0.243217526540488,8.91480532217132,6.75993008155893,0.0141336521227093,"None"
"SRSF5",-0.133370236985953,9.24055790049271,1.22142038497182,0.27755402465587,"None"
"PABPN1",-0.108904919109025,8.48020455612965,1.08163829069387,0.306344945770165,"None"
"NFKBIA",-0.29275428006504,9.33450779539215,1.32705788031927,0.260223373330196,"None"
"PSME2",-0.25708027685035,9.06965896592246,4.46112838986399,0.0428002094436482,"None"
"STK4",0.0700026904022547,8.7980999353083,0.515751394193417,0.478017257548263,"None"
"PSMA7",-0.0709524637611203,8.60201942028552,0.637046396621817,0.777422979719803,"None"
"SAMHD1",-0.0591395392800373,8.9620715116979,0.167127927741261,0.685491518801995,"None"
"APMAP",0.21605294947592,9.32323074397725,4.01996367059047,0.0537299537277156,"None"
"MYL12A",-0.0185520996187114,11.0124526065119,0.0370663940610606,0.848580905383716,"None"
"ANKRD12",0.193199485640597,8.34717812982175,3.58903799814943,0.0674879786087627,"None"
"PGK1",0.0665165584653131,8.63563156762696,0.467420471320666,0.617936556145982,"None"
"RBM3",-0.220156445635008,8.90833295695862,1.59584300105989,0.216340898782863,"None"
"CORO1A",-0.25775018887916,10.5686989318297,7.86514643743468,0.00860707505687276,"None"
"UBE2I",0.00402949888322108,8.18891579018913,0.00131048364701918,0.971353634990152,"None"
"CSK",-0.106465079451454,8.82992854305615,0.759972919784053,0.390013570899118,"None"
"EEF1D",-0.228724129206796,10.4021391352846,7.89440430979041,0.0084971300388163,"None"
"NUCB1",0.21640708123319,8.14987124738175,7.28968862247125,0.0393792504762749,"None"
"HNRNPL",-0.0321397384697265,8.64530221497684,0.0905898939691453,0.765430513640582,"None"
"CD37",-0.117877086767475,9.5255696460385,2.31543453028607,0.14180077651146,"None"
"OAZ1",-0.135937487817765,9.70105873141103,2.57710242052339,0.27713141658327,"None"
"RASAL3",-0.122392278429336,8.20728529828553,1.24135677132366,0.273741487660332,"None"
"TBCB",0.33488672323181,8.05657998495247,9.30932206680914,0.00463337035451103,"None"
"TGFB1",0.246535649387398,10.5434002878163,7.49412277263812,0.0101431831538432,"None"
"NKG7",0.141850864121186,13.2027660197735,3.44954652149442,0.0727557632132257,"None"
"CDC37",-0.0314826711281359,8.53391147568942,0.0676204163737071,0.796546382462812,"None"
"RABAC1",0.346351678801404,8.4319266509618,9.69349485437057,0.00394906421683717,"None"
"WDR83OS",-0.181791479789644,8.48959533477078,2.85801154900393,0.100914326380759,"None"
"COPE",-0.0338598026875715,8.27760957767137,0.134981454465516,0.72890725152714,"None"
"FKBP8",-0.100933637056608,8.22863022465536,1.24747343906925,0.392773200729318,"None"
"MTPN",0.228681052085003,8.04138503814042,5.84004108421258,0.0248189920779914,"None"
"CHCHD2",-0.239789056706707,9.46927518981228,9.86713704566128,0.00367622251874977,"None"
"SEC61B",-0.0310499165631986,8.63707226877176,0.096610520966893,0.967980455848196,"None"
"AKNA",-0.0773602855590573,8.6611762931889,0.471801762116999,0.497246659405319,"None"
"EDF1",-0.266506273099835,8.82321607595854,8.1388641459406,0.00763568836706137,"None"
"PTGDS",1.48504265570684,10.4675426980897,8.54089234544196,0.00757955257679713,"None"
"PFN1",-0.0924966819126274,12.5940948223357,1.98693610376555,0.168577940266349,"None"
"DDX5",0.00373194345980137,11.1384056464858,0.00279020442977604,0.958211073173247,"None"
"CYTH1",0.282485006031948,8.66297733263368,8.53623551158672,0.00643025036902611,"None"
"ABI3",0.300805479069018,8.26249554939875,2.95191394872213,0.0964257112127833,"None"
"SLC9A3R1",0.16171633371373,9.7147779088358,2.28834843826532,0.140439280045378,"None"
"UBE2D3",-0.00172152366653113,8.7057700388882,0.000303965092870372,0.986201217776913,"None"
"CTSC",0.220774278084053,9.23333648989769,3.11639932222937,0.087320399621695,"None"
"HSPA8",0.0261711682772231,10.2339452292557,0.0686371555191743,0.795057993950587,"None"
"EIF4G2",-0.260214338098428,8.2180975603441,5.2193503375335,0.0293109404768517,"None"
"CD81",0.143936755612492,9.6247129097794,2.14585863631325,0.152986088514947,"None"
"C11orf58",0.0216261130963743,8.33884135441381,0.0327232743284398,0.857622439067231,"None"
"CLEC2B",0.044686970477947,8.46907181680211,0.116275218109933,0.735401615959383,"None"
"SELPLG",0.217638878886325,9.09061519765734,2.34120896730518,0.136147475842678,"None"
"BIN2",0.113786249128241,9.58586580692552,1.83368207020432,0.185445910982891,"None"
"PTGES3",-0.207565040539757,8.17668638500232,2.40013932112224,0.131435935295766,"None"
"ARPC3",-0.120994668302309,9.9374860274448,2.19854789149915,0.178440224310154,"None"
"ARHGDIB",-0.120102812577962,10.9325103388668,3.7349390442972,0.0624315510646607,"None"
"GAPDH",-0.290965324054874,10.973326610884,11.4679769548965,0.00193368812125014,"Down"
"TPI1",-0.11985315567678,9.38752912934703,2.12853536962611,0.154843417161535,"None"
"C12orf57",-0.234831337336096,8.43437267384781,3.11725287289955,0.087279090554354,"None"
"LDHB",-0.408332433832296,8.25137475325357,8.77226412598046,0.00581277705104528,"None"
"COX6A1",-0.0760460609776683,9.26244115665537,0.855716432751693,0.672684181976136,"None"
"SRSF9",-0.14192028752386,8.38570173646244,1.57514371910902,0.220359669747241,"None"
"KLRB1",-0.284932085026111,10.1532548406931,6.71052970256239,0.0144576229685509,"None"
"SRSF3",-0.218539123697199,8.26817199302095,2.88878258904462,0.0991749490036937,"None"
"CUTA",-0.219075027139593,8.41966923804359,2.84860999280396,0.101452707157262,"None"
"CCND3",0.199552860513212,9.92907038035232,4.15364953105123,0.0501214227862134,"None"
"COX7A2",-0.0998661223450982,8.6165725443332,1.15837493446289,0.300872797210023,"None"
"IK",-0.139493803271388,8.18830568049118,1.74732486561555,0.195848904580945,"None"
"SUB1",0.0127668553874292,8.94295659301161,0.0264478342889425,0.900501270161486,"None"
"SKP1",-0.0449196614541675,9.04167585007843,0.252920417946104,0.995659985719525,"None"
"ATP6V0E1",0.18131718511359,8.65832393662557,3.85587481903982,0.0585606274379607,"None"
"GNAI2",0.122625847877823,9.38879197811498,2.29921343412872,0.139533241037919,"None"
"SPCS1",-0.0140332544760113,8.36902307914998,0.0170612150877182,0.89691779991813,"None"
"EEF1B2",-0.469017973498513,10.3501036527845,19.2601081331737,0.000121937135521619,"Down"
"NCL",-0.187983687332965,9.76401473184663,4.23498145894898,0.0480583055357272,"None"
"ZAP70",-0.0783480731970931,9.30132663967247,0.602986547620881,0.666252023049535,"None"
"ACTR3",0.00361080410757258,9.0919601266524,0.000838643614576285,0.977081948806495,"None"
"ITGA4",-0.3199395377321,8.68979272257068,2.96129510122229,0.0958945587619039,"None"
"GNLY",-0.145482969871645,13.7851856880713,0.359454421177498,0.554355738934693,"None"
"SF3B1",-0.0438289376140595,8.42232414244343,0.150148672635376,0.790782648874454,"None"
"SRSF7",-0.105420109831726,8.54061618756757,0.405691227391691,0.528901772639686,"None"
"WIPF1",-0.120786495054943,8.98976919468869,1.46229997573395,0.258948346090184,"None"
"PLEK",0.114228667664149,9.5826673288602,0.349936642762641,0.559200838806485,"None"
"TMEM59",0.112008922116845,8.5858739297465,1.45620875561238,0.236628099256928,"None"
"PARK7",-0.208427232172135,8.64559092345505,4.91929186373531,0.081014278297656,"None"
"SFPQ",-0.0969960374876311,8.38498399404206,0.840069995714273,0.366425689371719,"None"
"C1orf21",0.162624093942154,8.11844608016748,2.50176034483255,0.128421398695352,"None"
"SRSF11",-0.0831833103579398,8.36636206481825,0.75453073080259,0.421823784548819,"None"
"CD48",0.00482617993081619,8.69000229474355,0.00173737275439905,0.967018656926616,"None"
"PRRC2C",-0.146157522062375,8.45475048034518,1.1863237145652,0.284435698758415,"None"
"CTSD",0.127201570444789,9.54719747309214,2.18569288948078,0.149350028691686,"None"
"SPCS2",0.0556356025080016,8.46364965374599,0.223943327058253,0.639354473312407,"None"
"VAMP8",0.152418922142376,8.6649036443077,2.68422106719843,0.111420254811465,"None"
"MYL12B",0.196756685555013,9.63294349650773,7.21472567317152,0.0114955263114606,"None"
"CCNI",-0.0103864016154405,9.32009301264293,0.0153511875660978,0.902191382972741,"None"
"SET",-0.143334182713049,9.34684781220024,2.14363002444279,0.602104969197685,"None"
"DUSP1",0.0658381334034397,9.65180498976617,0.0225720343339948,0.881857429211713,"None"
"EPC1",-0.21272291958689,8.23838392938978,2.3439660383465,0.13587277270802,"None"
"PAIP2",-0.129106893631744,8.28898076891188,1.45106607078127,0.237438999597043,"None"
"KHDRBS1",-0.333497210150364,8.28267277956092,8.77529041112181,0.0058052880385404,"None"
"GTF3A",-0.300681097478371,8.58931441910507,6.29643228255846,0.017513662542437,"None"
"SASH3",-0.0391274435973865,8.44224583138522,0.0799065474697713,0.77929592086974,"None"
"ANXA11",0.186985841560887,8.43503033537025,1.63988311121165,0.209853464612903,"None"
"SEPTIN7",-0.00807667428614652,9.81996494666685,0.0100891907256987,0.9206354374088,"None"
"HNRNPA2B1",-0.0390433208266445,10.3913219803624,0.26999514270238,0.607011701548715,"None"
"SRGN",-0.108347394616815,10.9004245342529,1.21229931936416,0.279321351711385,"None"
"ARHGAP9",-0.202326703673969,8.67339562206826,2.53988296203066,0.121111106211626,"None"
"PFDN5",-0.177785738922711,10.0645999594752,2.41748240363318,0.130100416228228,"None"
"TUBA1B",-0.148026519784516,8.90273489839177,0.65786992695808,0.423895686198913,"None"
"PREX1",0.483891647969802,8.27333991237777,17.8983237327776,0.000190527108934683,"Up"
"DEK",-0.262751138222037,8.4341129018652,4.01227249207085,0.0539461872271844,"None"
"LRRFIP1",-0.0467351711848067,8.66499042739106,0.172020291216908,0.681168016080892,"None"
"AHNAK",0.321580885346298,9.35134788219178,8.14561032018432,0.00761329649178438,"None"
