"","logFC","logCPM","F","PValue","Group"
"C1QBP",0.319010980496215,8.0939231521777,14.0169579291433,0.000605389858974415,"Up"
"ICAM2",-0.0293523341828974,7.51462871898992,0.0737343261405229,0.787461354252536,"None"
"SYNGR2",-0.0255797540572573,7.37114029439723,0.0677969255859532,0.795993265647412,"None"
"DDX5",0.0506923666263488,11.2774785185961,0.336579388348612,0.565272829870156,"None"
"CYTH1",0.0204641655442057,8.64818111685666,0.0682329281369463,0.795353441933844,"None"
"RAB5C",-0.574089391445989,7.45724310545556,45.9151068389746,5.22631481280818e-08,"Down"
"WSB1",0.167163130284869,7.01942249930758,1.58781090012025,0.215407809692654,"None"
"SLC9A3R1",-1.01226024956109,8.92741560037619,83.6923824535909,4.23362196686658e-11,"Down"
"SUPT6H",0.225869831303385,6.69803301320721,6.58804877196483,0.0494691721513975,"None"
"OCIAD1",0.126784716311403,7.91704171019248,3.85882122634674,0.0569120037858524,"None"
"NFKB1",0.622619741664135,7.82901303149551,20.5997467793324,6.30436527024233e-05,"Up"
"UBE2D3",0.0697295716485428,8.96836663096695,1.63672762005231,0.208617696312175,"None"
"ELF2",0.0587214875348694,7.02195764759914,0.279402138280884,0.989534908163375,"None"
"NDUFC1",0.167071130890396,7.89603381591667,3.84532855452562,0.0573267326321099,"None"
"INPP4B",0.0468028446206121,8.0606925808747,0.0873806374969538,0.769383291545851,"None"
"FRG1",-0.0571623678214809,6.95700414035295,0.222777431613635,0.639660908865542,"None"
"KLF3",-0.257663109374589,8.01135030752714,4.1184120816312,0.049795791773435,"None"
"CTSC",-1.60743466700471,7.92064725367106,94.061288899029,2.28232489532674e-11,"Down"
"FNBP4",0.0694201425689567,7.79191768748651,0.636188434753856,0.43010546905989,"None"
"HSPA8",0.220991952528855,10.8288017278817,6.45194375778038,0.0153427410208554,"Up"
"DNAJC4",0.607416235668947,6.59197722867027,23.6313863920531,2.0942854596194e-05,"Up"
"LPXN",-0.0706050515655777,7.48555348281061,0.572559839097046,0.453961264441173,"None"
"EIF4G2",-0.0214304030753197,8.58669109683739,0.0887228001303709,0.767447697835675,"None"
"IL10RA",-1.35311574118768,8.16062736041476,117.990696347558,3.75918262898598e-13,"Down"
"BIRC2",0.579199908019597,6.6191532490132,26.848495065883,7.7308951746885e-06,"Up"
"DDX6",-0.0136957910810201,8.31933873677132,0.0302703683498273,0.862812014346368,"None"
"CD5",-0.0264983921030461,7.92218816402367,0.0380862752240703,0.846380869964461,"None"
"AMBRA1",0.403643812367005,7.75944639730352,13.0386844181338,0.000887356909341372,"Up"
"CD81",-1.23182986409096,9.04322684353118,100.905064722205,5.51017293500043e-12,"Down"
"C11orf58",0.047846656577861,8.57652042533823,0.361091172167625,0.55150813988869,"None"
"AIP",0.0298202630912728,7.54168935711603,0.107098255996219,0.745288207274894,"None"
"NDUFS8",0.154844229236498,7.55632524879432,2.57371033717694,0.117024776438563,"None"
"CD69",-0.219597741365612,9.45993491009567,0.556641153402534,0.461492857653596,"None"
"CLEC2B",-0.765944279418172,8.17233548464161,43.8908081665808,8.36692507712828e-08,"Down"
"SELPLG",-0.102558889242109,8.61131187967986,2.03725423978548,0.161743265580572,"None"
