"","logFC","logCPM","F","PValue","Group"
"ZNF800",0.23929920178996,7.44847883611698,1.94284951276469,0.222530271127858,"None"
"RSF1",-0.0735246178609283,7.66780939059053,0.184966694672105,0.721477080136682,"None"
"CELF2",0.0914694724283904,8.97728572755632,0.250081817333639,0.62108687533526,"None"
"CYBA",0.0387471754467147,10.4398868611235,0.078977937302206,0.780839156423395,"None"
"TTC17",0.177475287351314,7.47262485339547,1.23620471726318,0.382320608346456,"None"
"FOXN3",-0.396678330974798,8.31608227971904,6.16954486458782,0.0242310097429569,"None"
"THRAP3",-0.3317079959165,8.15425347497673,4.1247088295814,0.0676690833807515,"None"
"ARID4B",-0.145391671961295,8.08789804382792,0.635910322073626,0.432183698282661,"None"
"SYNE2",0.607817692490469,8.88400226593078,8.70975622639559,0.0066489571823152,"None"
"NOP58",0.295964773907617,7.71357226351559,2.46434231146269,0.128154310616047,"None"
"CYFIP2",-0.385910418273051,8.35143442074271,3.7911618470815,0.0620418148137071,"None"
"GDI2",0.0231269417947501,8.23643475217063,0.0252113585695884,0.908974338091792,"None"
"PRDM1",1.46793150399576,7.86554350233736,6.47146375008417,0.0188741147687084,"None"
"PPP1R12A",-0.248856104134006,7.90385478939932,1.97799757946021,0.185061555313217,"None"
"WNK1",-0.172789588302871,7.54671284274845,0.725485700102243,0.404017175795777,"None"
"GPBP1",0.0526520394244543,7.59409837464017,0.0453489153830679,0.832970508884894,"None"
"EIF4B",-0.0649178454037878,9.24029274934242,0.214323102273133,0.647126070558734,"None"
"CASP8",-0.00886012553975893,7.77788510978159,0.00231194520092386,0.962005813872323,"None"
"CNN2",0.235072694192999,9.21021325443853,3.19206289449307,0.0852809674409906,"None"
"ANKRD44",-0.538465744815655,8.8769239325435,14.6920010028833,0.000691154769481012,"Down"
"NDUFB4",-0.401613454575043,8.11461514481471,7.22456456637858,0.0316062494744949,"None"
"ZC3H15",-0.0868602807155554,7.81608165927604,0.294339000166732,0.616251203544086,"None"
"FAM107B",0.26298620624962,8.94894770006263,4.64170027364801,0.040328994210159,"None"
"YBX1",-0.139214814318918,10.4011064138541,1.77409554241401,0.224396209796354,"None"
"SP100",-0.0256060305971166,8.6037332723149,0.0165531929444674,0.898585110632343,"None"
"KLF6",-0.00783081567826937,9.20748636915405,0.000664328849027803,0.97966498707489,"None"
"TRAM1",0.194009391756335,8.02949409725604,1.17440725122653,0.288122471080907,"None"
"PKM",-0.0137375159039184,8.59882411090505,0.00953952249697239,0.922918598746747,"None"
"RHOA",-0.145615690140403,9.6751683073556,2.11728795738049,0.210577180504387,"None"
"ROCK1",-0.119162369743509,7.63604999424585,0.412540090873885,0.563277985709441,"None"
"KIF2A",-0.338362926563619,8.70442096875269,6.27614366180352,0.0530082703988956,"None"
"RASGRP2",-0.761845698276152,8.21488596239836,9.99120208355741,0.00387166854846213,"Down"
"NUCKS1",-0.327505674783429,8.33578054243068,5.56256356887296,0.0623080780242808,"None"
"CLEC2D",-0.601045725412799,8.5199306212719,5.89764617299108,0.0223016195158277,"None"
"RORA",1.1602465440987,8.38985864053061,49.7884849387927,1.41690837164047e-07,"Up"
"NUCB2",-0.981057196665362,8.10328190244552,8.61526285323593,0.00695801064899777,"None"
"PABPC1",-0.179401229090387,11.0914416044569,1.25489981989527,0.272528026529833,"None"
"CDC42",0.172338709483656,9.23497769078043,2.85822693090271,0.188551934972807,"None"
"NCK2",-0.107700904903232,8.0320777217104,0.165477150328307,0.687454830799175,"None"
"MGAT4A",0.328845039494315,8.36748349462251,3.36734978010233,0.0775900535458643,"None"
"WDR1",-0.64191435134197,8.46574310652774,16.8177103982104,0.000341000175875025,"Down"
"ACADVL",0.156639120290242,7.31609342838994,0.568879836175321,0.457261298201316,"None"
"STK10",-0.135846027693799,8.1719662563043,0.799614457750061,0.404037283286716,"None"
"ACAP1",-0.295853824106183,8.48214577645397,5.58476194183064,0.0730920445944949,"None"
"SDHA",-0.269476894470056,7.55853647978665,1.76583386686104,0.219964772663716,"None"
"SMARCE1",-0.246925638708889,7.44939746139811,1.15571242656433,0.291911721578584,"None"
"ENO1",0.126499506861304,8.87332036944101,0.925308966166244,0.344658701531692,"None"
"SRI",-0.102571141914792,7.79828960076438,0.246331499114291,0.623704401873401,"None"
"ZNF638",-0.232700636337739,7.51077009713127,1.02542283886024,0.331462226065131,"None"
"SLC25A3",-0.230217735120434,8.78318872261682,3.40679896112228,0.102280896460814,"None"
"ACTB",-0.145222600318596,13.6624558007445,2.24380111603918,0.145802931036479,"None"
"RAB7A",-0.0723839302519201,7.8284456793599,0.210914292682266,0.778577957923821,"None"
"ARHGAP15",-0.116381080237474,9.59295080547271,0.412886750428678,0.526049550930621,"None"
"ICAM3",0.412528007366088,8.71623238131786,9.83431656378278,0.00411938626730249,"Up"
"ARHGEF1",-0.366502906708566,9.06685526116729,10.0840500425364,0.00804172258736564,"None"
"SNRPA",-0.302575461416464,7.51360307000184,1.29937683875143,0.264382699476284,"None"
"APBB1IP",-0.746887746690532,8.66557401583271,22.3820440626554,6.33940784382071e-05,"Down"
"CAPZB",-0.408106706410227,9.34278835892453,12.3998265463934,0.0015531103466013,"Down"
"CST7",-0.0204828015477084,10.0304699095752,0.00262728502712525,0.959599949764485,"None"
"PPP2R5C",0.0149917392585555,8.86692089490914,0.0056808015513196,0.940477600279423,"None"
"GNB1",0.011033781041393,8.15088529614149,0.00506925606600866,0.984583192774557,"None"
"PCM1",-0.27433618021967,7.86354440323136,1.29114184992318,0.265866730990358,"None"
"XRCC5",-0.267849057997903,8.53632631433502,3.85256626869226,0.0880001418282002,"None"
"SMARCA2",0.143438148917848,8.00234620745464,1.11903663999263,0.491010257333162,"None"
"HSP90AA1",0.297942163366477,9.77769947822339,6.42379395953947,0.0173969056248715,"None"
"TCF7",-1.12471492021322,9.61694977099263,16.5807930278683,0.000457023536345259,"Down"
"PTPRC",-0.35854979673239,11.0892095182228,11.5670287465798,0.00211328589550766,"Down"
"STK17B",-0.0586807328161585,8.71011595024904,0.131445799934422,0.719772768484418,"None"
"BZW1",-0.156827047695998,8.43985398183656,1.22484919364332,0.325301053977269,"None"
"CYLD",-0.114856179035299,7.71419728460832,0.184237531154144,0.671177315327383,"None"
"YTHDC1",-0.389364870172566,7.56375612658096,3.51451146771584,0.0744425624388961,"None"
"SMAP2",-0.759156722373401,8.67694615614308,7.93769727767364,0.00921112017823667,"None"
"REST",-0.691183040536432,7.70661872101429,11.4223527335606,0.00223124671165382,"Down"
"GSTP1",-1.17870848713356,8.52588338016682,18.1693271274349,0.000231434647117934,"Down"
"EIF3I",0.121918741608866,7.62167569364139,0.35531239154169,0.568042047659471,"None"
"HADHA",-0.262982478377075,8.13669799359404,2.24058801929072,0.191233397015659,"None"
"ATRX",0.169722816978969,8.20296625858974,1.40268113295511,0.275428386594531,"None"
"DNAJA1",0.167454249751412,7.76948775472905,0.749038190972015,0.394439702190492,"None"
"TMED2",0.397411966040337,7.58081695436823,3.79839744921383,0.0618088643691647,"None"
"FTL",-0.0940007282158727,11.4824536804013,1.16957680075198,0.28909528042635,"None"
"BAX",0.0044974633076761,7.96862018932259,0.000796151530259132,0.9935208413668,"None"
"PSMC5",0.187853281052052,7.97183855009131,1.84946512670599,0.241594738126714,"None"
"ADD1",0.0292410501328478,7.65333663252385,0.0210829129189248,0.989356526679861,"None"
"SF3B2",-0.0294885299806719,8.53559344537178,0.0439186599984517,0.835585219867155,"None"
"GNAS",-0.157930825190471,10.0182870307999,2.75233115868854,0.108737320645482,"None"
"PTPN4",0.223355669693201,7.77926449754256,0.907579367477229,0.349246048224792,"None"
"DDX18",0.316889669434985,8.02252036362364,3.9890914615919,0.0560107292358252,"None"
"FKBP1A",-0.647014262110935,7.80741703979202,6.91960277915165,0.0139373227794854,"None"
"XRN2",0.219317907201294,7.53846399254057,1.32952078748548,0.334147428933308,"None"
"ANAPC5",-0.218681619592059,7.71423106913164,1.044864070773,0.32023653943726,"None"
"PEBP1",0.084497241543314,8.40574028807691,0.274822577795704,0.604411286352514,"None"
"ERP29",-0.290820335990818,8.9936881447545,7.12957621318455,0.0394682776194264,"None"
"FUS",-0.358002463591351,9.12491406746984,7.95213119686204,0.0117929670750439,"None"
"FXYD5",-0.422143215759349,10.3728879282328,14.8888973131912,0.000646275266166537,"Down"
"DDX24",-0.229210459740617,9.0066711947973,3.11446924492918,0.131842158955444,"None"
"ARHGAP4",0.0951767933886145,7.6658990908747,0.310889811902466,0.581748689870934,"None"
"PAPOLA",-0.127524348340409,7.88270391663474,0.806026499986788,0.553176441151056,"None"
"YPEL3",-0.226080108889091,8.68091723849161,2.33588384113177,0.138106284041249,"None"
"NDUFB2",-0.545273404634729,8.60062300685749,25.0882172784861,0.000365626915069988,"Down"
"NUDC",-0.183355591512271,7.4344316006613,1.12050151431532,0.431257727527051,"None"
"FLT3LG",0.295589178023103,8.45538658452047,1.14594093672358,0.295023451488923,"None"
"GLG1",-0.551637271593164,7.82940500810596,8.26769910136909,0.00780016420993451,"None"
"OSBPL8",-0.286327391338769,7.82684480155145,3.04680552139492,0.158833538234641,"None"
"CDV3",-0.395085217640089,8.17410874378118,8.40074117503185,0.029456994481573,"None"
"PSME1",0.0390368893456581,10.113844636812,0.133490725970064,0.717699119657305,"None"
"HNRNPC",-0.061309811650634,8.84454334728846,0.140478543964905,0.710746597055773,"None"
"EZR",0.337381801878309,8.6711844815794,4.34111201609529,0.0468419847735218,"None"
"MYL6",-0.134852916473383,10.4532062523624,1.47655087348577,0.23488060874229,"None"
"HSP90AB1",0.0410016114349127,10.4462982422332,0.151370435851642,0.70029414971534,"None"
"HNRNPH3",-0.308845046122264,7.61613149267592,1.85861071020635,0.184095737657766,"None"
"PSMD8",-0.204414747359361,7.76763708588651,1.09950836690264,0.30706135227989,"None"
"CIRBP",0.231210929805966,9.55311894187682,3.32554767316044,0.079349753681996,"None"
"HNRNPM",-0.0673271282115339,8.51747067222548,0.290629513899685,0.767548911445639,"None"
"NDUFB7",0.190723248881819,7.88568175484258,0.943281797142906,0.340094095364215,"None"
"TECR",-0.129198529930796,8.02930040475885,0.379873389360291,0.542855778721676,"None"
"POLR2E",0.174682747796916,7.49538077700534,1.06277014867822,0.357511867940435,"None"
"MKNK2",0.325651414655528,7.66504882492206,2.1212577859669,0.156849495894557,"None"
"DDT",-0.335148049801838,7.8308578461882,1.48017045951442,0.234322768234497,"None"
"SF3A1",-0.538892971688121,7.67820779634722,4.78704353148644,0.0375469342046994,"None"
"MFNG",0.096053966031189,7.64100610548089,0.189129390538835,0.667113789044413,"None"
"SH3BP1",-0.269597006894099,7.59156896586118,1.3230609331587,0.260173893021236,"None"
"LGALS1",-2.60117469690428,8.50948480818505,11.958196852532,0.00232613602429784,"Down"
"PIK3IP1",-0.510822555208013,8.57123191199369,1.69525369130596,0.206150780921804,"None"
"EIF3L",0.0212491978522699,8.93931519091707,0.0141508218603071,0.906193792383778,"None"
"DDX17",-0.468744363467815,8.40877757899077,8.74629151063656,0.00639336486513429,"None"
"TOMM22",0.0410478245106857,7.53781466654907,0.0374249867879296,0.848056724833887,"None"
"XBP1",1.0485170754411,8.22135956134345,38.4601746817934,1.26982802820958e-06,"Up"
"SUN2",-0.484116570096878,9.27026359557671,8.39170842196307,0.00740585161227987,"None"
"TSPO",-0.0373936543610605,8.04583887358308,0.0399471404676126,0.871261847547175,"None"
"MYH9",-0.0414668692128167,9.43628252128183,0.126921888699041,0.72442621076598,"None"
"EIF3D",0.27399966688768,8.11922950247171,1.15190921842288,0.293041962527086,"None"
"TNRC6B",-0.37816099216521,7.94867745883569,2.71849573397727,0.110831569290204,"None"
"ST13",-0.336816395077698,8.78258666536871,3.31753238555421,0.0796923319503724,"None"
"GZMH",-3.45131710565869,9.3753351521679,13.1206152209428,0.0016268241046697,"Down"
"NIN",-0.0766340065475526,7.65999148871078,0.105821774726282,0.747470597149322,"None"
"DHRS7",0.275743014994347,8.18176927752668,2.50179578893188,0.125412891663263,"None"
"ERH",-0.0696450407034322,7.9323658442437,0.132269838033694,0.84152694239016,"None"
"SRSF5",0.00146264757924987,9.69645834858336,7.03401840809228e-05,0.993371480749252,"None"
"EIF5",0.1097657172245,8.12504497875467,0.62772505084388,0.617393776954096,"None"
"YY1",-0.121619758826164,7.9008538687975,0.469059378835491,0.554069997410372,"None"
"PABPN1",0.10306508701573,8.47214189615407,0.564182183455426,0.459105766586514,"None"
"PSMA6",0.152838748725074,7.84527020745255,0.6081514728723,0.442297369903959,"None"
"NFKBIA",1.19152937755711,9.66298573732404,11.4033568220416,0.00281701336421123,"Up"
"PSME2",-0.0339255604842159,8.89768805567376,0.0359794120644471,0.850983082411194,"None"
"PNN",0.0542900624099673,7.65676851982041,0.0676529341212515,0.796767262638175,"None"
"STK4",-0.358231139437187,8.83076143305003,12.3577387093575,0.00887818254837915,"None"
"PSMA7",-0.0414633606774368,8.65514628882103,0.0980168289269968,0.918674035891707,"None"
"CDC25B",-0.373978481450909,8.05172328501445,4.35419576342643,0.0628091004752252,"None"
"SAMHD1",-0.402804844295615,8.80590550111503,6.90164743598951,0.0140485292625003,"None"
"CHMP4B",-0.818731361438298,7.31775120942822,10.3635542681234,0.00334610691027582,"Down"
"VAPA",-0.172777005912642,7.62093938612164,1.09580018867554,0.380000465199862,"None"
"SMCHD1",-0.228244116690937,8.81973111604694,1.90692144331196,0.178679564575008,"None"
"MYL12A",0.0383697647039409,10.9695617821867,0.181445849368475,0.712310827355638,"None"
"RNF125",0.292561846024574,7.79171889306527,0.698761663547514,0.411617297911638,"None"
"ANKRD12",-0.00940162151779136,8.95484283686717,0.00621825246148863,0.937731344658224,"None"
"STAG2",-0.253283071478679,7.54820973041369,1.77672059614041,0.252495024441599,"None"
"RBBP7",-0.365816913245258,7.33961788517798,3.33374434842553,0.154414056707249,"None"
"EMD",0.290498652231623,7.5869641934855,2.26587640086447,0.14704501257821,"None"
"PGK1",-0.258255215919669,8.9308198139095,4.05126269003528,0.0597366586241652,"None"
"RBM3",0.174762058884821,9.01351683129911,1.1090919193736,0.30165442404946,"None"
"STK24",0.303688303496534,7.55179019617408,4.31508626176945,0.101448357510704,"None"
"CORO1A",-0.0202429829615364,10.6373607880656,0.0301758346452674,0.863393430135859,"None"
"PSMD7",-0.213777806126556,7.39716137907965,1.17338948381371,0.42435930831222,"None"
"COTL1",-2.09633501359055,9.14400775187396,24.979391319943,5.05019296443012e-05,"Down"
"STUB1",-0.436417075580885,7.68665729377378,3.79167357791422,0.0620253071313571,"None"
"UBE2I",0.0751260938032438,8.10049119386724,0.243338975622608,0.625810998768143,"None"
"HMOX2",-0.214438405840958,7.65055017442661,1.30332646645686,0.286421437895834,"None"
"RBL2",-0.195088266305859,8.73574953029619,1.12934284214837,0.297369929912494,"None"
"MAZ",0.200455292644888,8.27461194789136,1.26029988576404,0.271521829745361,"None"
"CSK",-0.242035268224089,8.49797128717271,2.21355430540799,0.14844113618363,"None"
"RAB2A",-0.43083406084235,7.55350789059746,3.77305644009457,0.062629069629246,"None"
"EIF3E",-0.12377547631611,9.09785107498811,0.354317507460991,0.556811394941219,"None"
"EEF1D",-0.0431302415840655,11.2209443062477,0.219407233722312,0.643268135427345,"None"
"LEPROTL1",-0.474152315317871,9.01808722612734,4.23147839487034,0.049973561449602,"None"
"NUCB1",-0.322041480751792,7.66618297180068,2.57586159991527,0.142485585533218,"None"
"ECH1",0.0315379131254388,7.80742210405983,0.024773285198406,0.876109628938826,"None"
"HNRNPL",-0.363147921213705,8.47410821277346,4.61978404374344,0.0407680754682134,"None"
"SNRNP70",0.0206936965503582,7.41994213129149,0.00992282825586507,0.921390453955893,"None"
"CD37",-0.128644569613424,9.80578034544906,2.42905610655874,0.224197727657192,"None"
"SF3A2",-0.0342799848362032,7.64757994087009,0.0405977228020141,0.874565802488487,"None"
"OAZ1",-0.0265030791712178,9.9741512329271,0.0770000035365704,0.783527821000011,"None"
"C19orf53",-0.145595393689155,8.65800582826693,1.07796382314439,0.317711631609666,"None"
"PPP6R1",-0.494092956338551,7.33224532444869,5.65176969814877,0.0507924478247958,"None"
"RASAL3",0.0418086078510272,8.15999833458931,0.060747858995055,0.95936270023049,"None"
"URI1",-0.359825689465865,7.97902951863921,6.05269156186039,0.0753083719639464,"None"
"FBL",0.0446010803516573,8.2329434691724,0.0458104120485971,0.832136060725875,"None"
"GPI",0.11768016486497,7.98089713006164,0.486494059152836,0.561778054146623,"None"
"TBCB",0.0895833300561908,7.69532192441984,0.160199155681498,0.692136399914399,"None"
"HNRNPUL1",0.345759598836261,7.96613768477182,3.20705091803245,0.0845903890821908,"None"
"TGFB1",0.318297387942722,9.80501909282187,3.81278759157145,0.0614073589426886,"None"
"NKG7",0.259440563281645,11.5774779698114,0.466558833336616,0.501961799807676,"None"
"CDC37",0.0522274803552413,8.65148541501483,0.176171958895096,0.687449420594619,"None"
"NAPA",-0.170840312852474,7.46168628322766,0.463353948148792,0.501882454930536,"None"
"RABAC1",0.126479826352911,8.37775876891025,0.907432269111784,0.432369289016495,"None"
"PPP2R1A",-0.147033132513398,7.709944647318,0.626482152716358,0.529396567195685,"None"
"WDR83OS",0.0409121969854592,8.23898122862928,0.0687835989419243,0.795115626612195,"None"
"COPE",-0.164064735595646,8.0251711856223,0.511974906302287,0.480454707174319,"None"
"FKBP8",-0.076140766053746,8.40678426489865,0.302998566545194,0.645222401001216,"None"
"MTPN",-0.0592968994334227,7.62447154475739,0.0620242047805898,0.805217851207887,"None"
"ZC3HAV1",-0.15477288834789,8.43917101569886,0.62468693605691,0.436228608640172,"None"
"H2AZ2",0.0334685851620547,8.3232729677775,0.04071104066252,0.841615893313607,"None"
"SSBP1",-0.0374227711649582,7.91695425198912,0.0690603957010087,0.809010783446942,"None"
"TAX1BP1",0.0821811492886669,8.06979052454523,0.221458666298879,0.649448181167282,"None"
"CHCHD2",-0.0717885702521621,9.50505435652556,0.387213354990334,0.780985711153378,"None"
"HSPB1",-1.28574192553474,8.13451215686845,18.5395113498243,0.00019779930799664,"Down"
"PDAP1",0.18722174000826,7.39367564346403,0.926250371406244,0.344417491244146,"None"
"PSMA2",-0.194576117797781,7.78324024501641,0.869046700693102,0.359517457466861,"None"
"EIF4H",-0.141477079974614,7.83360496595684,0.666915440589099,0.54089845506837,"None"
"SEC61B",0.435537867869259,8.60559152439611,8.31370499237191,0.00765127115492306,"None"
"AKNA",-0.00948060602499744,8.31770644895778,0.0016498737676573,0.967901919215928,"None"
"DOCK8",-1.02387477375132,7.81061470156803,28.2485908587342,1.32559432848313e-05,"Down"
"EDF1",0.155388252973268,8.91570026225404,1.66910481058971,0.207376052284088,"None"
"EIF3A",0.206128857059039,7.84188623885693,1.50430547672968,0.230645565475684,"None"
"SPOCK2",1.07218540238742,9.18567879299671,61.3640827832453,2.07551831091354e-08,"Up"
"KPNB1",-0.129418480306236,7.8434642638365,0.406254493046106,0.529268659873246,"None"
"PFN1",-0.278435463766098,12.0996072944252,5.9222965591869,0.0218801502682319,"None"
"RNF167",-0.255803255049823,7.88083464927795,1.43120792229623,0.242013256623797,"None"
"C1QBP",0.0978913684659131,8.00915981839873,0.261464725491535,0.613290449812306,"None"
"DDX5",-0.0825335782513345,11.2441155751958,0.573504294024594,0.455457268014919,"None"
"CYTH1",-0.465031862618448,8.59482160861819,7.73781490948257,0.00976289650115204,"None"
"RAB5C",0.248649818554341,7.54327089371741,1.34244041064607,0.256794167425402,"None"
"SLC9A3R1",-0.211444481101458,9.11343536082697,1.09610738484855,0.304657838870635,"None"
"OCIAD1",-0.092228154148132,7.87864001907694,0.427027041535277,0.67610593014274,"None"
"UBE2D3",-0.137090487235271,8.91849631553918,1.89941170852753,0.339611466726249,"None"
"NDUFC1",-0.561024958281699,7.78623259780321,6.05345386850465,0.0205961594316008,"None"
"INPP4B",-0.719404434444074,7.98179309671687,3.21757399925313,0.0857275099724893,"None"
"KLF3",-0.234908270983856,8.03376657427403,1.07814874290528,0.308362445074669,"None"
"CTSC",0.220754086692393,8.19171834106163,0.504484971063555,0.484513187818316,"None"
"FNBP4",-0.360538781343404,7.75412121015094,3.26411503892842,0.0820189386927001,"None"
"HSPA8",-0.198528580552798,10.6956870904478,3.06704243076174,0.0912994473572189,"None"
"LPXN",0.0560001566512573,7.48277706341368,0.0747686938926836,0.78660605072673,"None"
"EIF4G2",-0.0263266950142608,8.57210592817128,0.0482521053359399,0.979318785200299,"None"
"IL10RA",-0.3375099758703,8.37089190101028,2.00108870830685,0.168665989993062,"None"
"DDX6",-0.170238795736424,8.30264516163814,1.48891136429456,0.277704671336618,"None"
"CD5",-0.768487941030068,7.8943771949066,4.88411518914826,0.0362765376640144,"None"
"AMBRA1",-0.0242533134597588,7.67973517909214,0.0136774024658748,0.907768765264234,"None"
"CD81",0.190944953222617,9.3334810845267,0.745305664826763,0.396319497299629,"None"
"C11orf58",-0.195748163196923,8.55125055093583,1.29329789273548,0.265477148406396,"None"
"AIP",0.179577499641748,7.60406002535344,0.968553038975935,0.333817128924654,"None"
"NDUFS8",0.0632684777330327,7.54810788596661,0.144410150904847,0.706921579301708,"None"
"CD69",0.987671183058647,9.7052501627048,9.73660868735973,0.00508013984150217,"Up"
"CLEC2B",0.217665647110526,8.31917196481547,0.939638403523405,0.341064176450681,"None"
"SELPLG",-0.0054133577188535,8.62455363767168,0.0019384064452293,0.96520804488011,"None"
"BIN2",0.0427127244142602,8.97886275838557,0.0944918615474963,0.763313725249383,"None"
"PTGES3",0.00593162128502363,8.78649459565888,0.00229352087643919,0.962157387608507,"None"
"ARPC3",-0.331956179129009,9.72923820669287,13.893549968402,0.00133215524556827,"Down"
"CDKN1B",0.483014821855992,8.07593390854033,7.9737825939578,0.00882927335136497,"None"
"ARHGDIB",-0.345966588242722,11.0750068264426,21.0101910538265,9.40831399816158e-05,"Down"
"SLC38A1",-0.812786667865513,8.12931433105324,12.4953684060067,0.00149993584605814,"Down"
"GAPDH",-0.335441293848524,11.0746295358326,5.35399396976199,0.0285609031223486,"None"
"TPI1",-0.141732952690337,8.97789137505159,0.829132759860377,0.370616773678798,"None"
"C12orf57",-0.533319557362845,9.87159438438788,18.1021999752532,0.0002266456483521,"Down"
"PTPN6",-0.225176693834964,8.11979138758025,0.919498081883689,0.346152840233304,"None"
"LDHB",-0.957621127355164,10.2105232147189,14.8530883094426,0.000783704157513165,"Down"
"COX6A1",-0.0247663415595875,9.24483897915659,0.0570674037013198,0.987785736565695,"None"
"SRSF9",-0.0782494055811611,8.17011240347848,0.244088690265813,0.625281719638185,"None"
"KLRB1",3.50841294187596,9.48961860213189,117.950081943455,3.96158458795405e-10,"Up"
"RWDD1",-0.0229374292847737,8.08298190781531,0.0234001144050666,0.984223540188259,"None"
"SERINC1",0.114540279742552,7.7258941227472,0.473153240202207,0.539157699803111,"None"
"STK38",-0.562145541823851,7.80861105102872,4.38284784474528,0.0458711665506037,"None"
"SRSF3",0.585891954719625,8.30528592944101,13.1384781861658,0.00118943912848298,"Up"
"SNX3",-0.283716800704401,7.97735894205296,3.52561090759311,0.140396234813542,"None"
"PHACTR2",2.16599103464205,7.62167341613592,109.899200067759,6.97410473723885e-11,"Up"
"CUTA",-0.0422635082395659,8.63931826741236,0.0595612393741598,0.809043905049263,"None"
"CCND3",-0.117172800592669,9.50864981527766,0.662808960864105,0.422723876375052,"None"
"COX7A2",-0.113498244989157,8.96056368869433,1.00471912245977,0.392785960312663,"None"
"SENP6",0.00999563588566757,7.55180564292918,0.003314252659718,0.958852606659759,"None"
"PRPF4B",0.180221806267906,7.77861561863959,0.771535933300501,0.38752643348592,"None"
"HSPA9",-0.00399319198978367,7.58132653657959,0.000638203150932427,0.985918711222199,"None"
"GZMK",1.45595030147162,9.59401106291292,25.1534149292352,5.26433390358829e-05,"Up"
"IK",0.0106303095964926,8.33295682647933,0.00772022289090669,0.979146247046917,"None"
"ITK",-1.52192842019661,8.41612408980943,19.2879000240296,0.000183769243128301,"Down"
"SUB1",-0.480857338471219,9.06029839968413,9.52221836065787,0.00466494488249604,"Down"
"LNPEP",-0.0830890937225346,7.81310092071051,0.202395074574101,0.656401608337477,"None"
"SKP1",-0.132513971181012,9.29442930568592,1.26371634556604,0.322903291593538,"None"
"PPP2CA",0.186207282455053,7.38256521029292,0.824621071594127,0.371902251409068,"None"
"NR3C1",-0.356293163392224,7.53865522964755,2.54453921079878,0.143213467471888,"None"
